OriginZip,DestinationZip,num_orders,count_orders,max_orders,avg_volume,max_volume,min_volume,orders_per_day
25315,32506,1,1,1,1716.0,1716.0,1716.0,0.03333333333333333
25315,33773,1,1,1,4864.0,4864.0,4864.0,0.03333333333333333
25315,34137,1,1,1,4830.0,4830.0,4830.0,0.03333333333333333
25315,35956,1,1,1,180.0,180.0,180.0,0.03333333333333333
25315,37615,1,1,1,6256.0,6256.0,6256.0,0.03333333333333333
25315,37771,1,1,1,540.0,540.0,540.0,0.03333333333333333
25315,38679,1,1,1,1680.0,1680.0,1680.0,0.03333333333333333
25315,40444,2,1,2,3696.0,3696.0,3696.0,0.06666666666666667
25315,40588,1,1,1,200.0,200.0,200.0,0.03333333333333333
25315,43110,1,1,1,4830.0,4830.0,4830.0,0.03333333333333333
25315,44501,1,1,1,540.0,540.0,540.0,0.03333333333333333
25315,45870,1,1,1,300.0,300.0,300.0,0.03333333333333333
25315,46508,1,1,1,270.0,270.0,270.0,0.03333333333333333
25315,47250,1,1,1,1728.0,1728.0,1728.0,0.03333333333333333
25315,48022,1,1,1,150.0,150.0,150.0,0.03333333333333333
25315,48324,1,1,1,60.0,60.0,60.0,0.03333333333333333
25315,50226,2,2,1,972.0,1728.0,216.0,0.06666666666666667
25315,53195,1,1,1,238.0,238.0,238.0,0.03333333333333333
25315,55430,1,1,1,1716.0,1716.0,1716.0,0.03333333333333333
25315,55606,1,1,1,300.0,300.0,300.0,0.03333333333333333
25315,55716,1,1,1,1680.0,1680.0,1680.0,0.03333333333333333
25315,56283,1,1,1,1560.0,1560.0,1560.0,0.03333333333333333
25315,56756,1,1,1,120.0,120.0,120.0,0.03333333333333333
25315,57375,1,1,1,1080.0,1080.0,1080.0,0.03333333333333333
25315,57622,1,1,1,270.0,270.0,270.0,0.03333333333333333
25315,57650,1,1,1,108.0,108.0,108.0,0.03333333333333333
25315,58233,1,1,1,216.0,216.0,216.0,0.03333333333333333
25315,59868,1,1,1,300.0,300.0,300.0,0.03333333333333333
25315,61042,1,1,1,300.0,300.0,300.0,0.03333333333333333
25315,61078,1,1,1,4830.0,4830.0,4830.0,0.03333333333333333
25315,61108,1,1,1,3696.0,3696.0,3696.0,0.03333333333333333
25315,61562,1,1,1,1547.0,1547.0,1547.0,0.03333333333333333
25315,63010,1,1,1,540.0,540.0,540.0,0.03333333333333333
25315,65256,1,1,1,216.0,216.0,216.0,0.03333333333333333
25315,66943,1,1,1,120.0,120.0,120.0,0.03333333333333333
25315,67071,1,1,1,60.0,60.0,60.0,0.03333333333333333
25315,67072,1,1,1,1728.0,1728.0,1728.0,0.03333333333333333
25315,67449,1,1,1,300.0,300.0,300.0,0.03333333333333333
25315,68882,3,1,3,300.0,300.0,300.0,0.1
25315,70763,1,1,1,8448.0,8448.0,8448.0,0.03333333333333333
25315,70892,1,1,1,540.0,540.0,540.0,0.03333333333333333
25315,71725,1,1,1,1560.0,1560.0,1560.0,0.03333333333333333
25315,71842,1,1,1,120.0,120.0,120.0,0.03333333333333333
25315,72046,1,1,1,108.0,108.0,108.0,0.03333333333333333
25315,75389,1,1,1,540.0,540.0,540.0,0.03333333333333333
25315,76155,1,1,1,3696.0,3696.0,3696.0,0.03333333333333333
25315,77082,1,1,1,3696.0,3696.0,3696.0,0.03333333333333333
25315,77244,2,1,2,240.0,240.0,240.0,0.06666666666666667
25315,77843,2,1,2,1716.0,1716.0,1716.0,0.06666666666666667
25315,78384,1,1,1,1950.0,1950.0,1950.0,0.03333333333333333
25315,79464,1,1,1,1080.0,1080.0,1080.0,0.03333333333333333
25315,79990,2,1,2,1547.0,1547.0,1547.0,0.06666666666666667
25315,81036,1,1,1,270.0,270.0,270.0,0.03333333333333333
25315,81059,1,1,1,1547.0,1547.0,1547.0,0.03333333333333333
25315,83669,1,1,1,120.0,120.0,120.0,0.03333333333333333
25315,87517,1,1,1,108.0,108.0,108.0,0.03333333333333333
25315,88230,1,1,1,60.0,60.0,60.0,0.03333333333333333
25315,89041,1,1,1,5200.0,5200.0,5200.0,0.03333333333333333
25315,90084,1,1,1,240.0,240.0,240.0,0.03333333333333333
25315,90602,1,1,1,160.0,160.0,160.0,0.03333333333333333
25315,91202,1,1,1,1716.0,1716.0,1716.0,0.03333333333333333
25315,91909,2,1,2,720.0,720.0,720.0,0.06666666666666667
25315,92386,2,1,2,4830.0,4830.0,4830.0,0.06666666666666667
25315,92570,1,1,1,108.0,108.0,108.0,0.03333333333333333
25315,94549,2,1,2,120.0,120.0,120.0,0.06666666666666667
25315,95173,1,1,1,108.0,108.0,108.0,0.03333333333333333
25315,95458,1,1,1,216.0,216.0,216.0,0.03333333333333333
25315,97813,1,1,1,120.0,120.0,120.0,0.03333333333333333
25315,98433,1,1,1,238.0,238.0,238.0,0.03333333333333333
25315,98439,1,1,1,108.0,108.0,108.0,0.03333333333333333
27045,1462,1,1,1,108.0,108.0,108.0,0.03333333333333333
27045,1474,1,1,1,168.0,168.0,168.0,0.03333333333333333
27045,1571,1,1,1,5200.0,5200.0,5200.0,0.03333333333333333
27045,1845,4,1,4,120.0,120.0,120.0,0.13333333333333333
27045,1971,1,1,1,1323.0,1323.0,1323.0,0.03333333333333333
27045,2126,1,1,1,126.0,126.0,126.0,0.03333333333333333
27045,2366,1,1,1,126.0,126.0,126.0,0.03333333333333333
27045,2672,1,1,1,1728.0,1728.0,1728.0,0.03333333333333333
27045,2915,4,1,4,120.0,120.0,120.0,0.13333333333333333
27045,3801,1,1,1,350.0,350.0,350.0,0.03333333333333333
27045,3862,1,1,1,126.0,126.0,126.0,0.03333333333333333
27045,3901,1,1,1,120.0,120.0,120.0,0.03333333333333333
27045,4364,1,1,1,1560.0,1560.0,1560.0,0.03333333333333333
27045,4427,1,1,1,126.0,126.0,126.0,0.03333333333333333
27045,4568,1,1,1,1716.0,1716.0,1716.0,0.03333333333333333
27045,5735,1,1,1,126.0,126.0,126.0,0.03333333333333333
27045,5902,1,1,1,330.0,330.0,330.0,0.03333333333333333
27045,6468,1,1,1,3696.0,3696.0,3696.0,0.03333333333333333
27045,6605,1,1,1,154.0,154.0,154.0,0.03333333333333333
27045,7508,1,1,1,126.0,126.0,126.0,0.03333333333333333
27045,7544,1,1,1,350.0,350.0,350.0,0.03333333333333333
27045,7732,1,1,1,126.0,126.0,126.0,0.03333333333333333
27045,7879,1,1,1,120.0,120.0,120.0,0.03333333333333333
27045,8003,4,1,4,120.0,120.0,120.0,0.13333333333333333
27045,8241,1,1,1,168.0,168.0,168.0,0.03333333333333333
27045,8245,4,1,4,240.0,240.0,240.0,0.13333333333333333
27045,8321,1,1,1,126.0,126.0,126.0,0.03333333333333333
27045,8405,1,1,1,168.0,168.0,168.0,0.03333333333333333
27045,8619,1,1,1,168.0,168.0,168.0,0.03333333333333333
27045,9138,1,1,1,126.0,126.0,126.0,0.03333333333333333
27045,9248,1,1,1,126.0,126.0,126.0,0.03333333333333333
27045,9447,1,1,1,350.0,350.0,350.0,0.03333333333333333
27045,9731,2,1,2,168.0,168.0,168.0,0.06666666666666667
27045,10520,2,1,2,350.0,350.0,350.0,0.06666666666666667
27045,11717,1,1,1,240.0,240.0,240.0,0.03333333333333333
27045,12050,1,1,1,120.0,120.0,120.0,0.03333333333333333
27045,12107,1,1,1,168.0,168.0,168.0,0.03333333333333333
27045,12122,1,1,1,168.0,168.0,168.0,0.03333333333333333
27045,12165,2,1,2,3696.0,3696.0,3696.0,0.06666666666666667
27045,12209,1,1,1,1716.0,1716.0,1716.0,0.03333333333333333
27045,12779,1,1,1,126.0,126.0,126.0,0.03333333333333333
27045,13078,2,1,2,120.0,120.0,120.0,0.06666666666666667
27045,13211,1,1,1,350.0,350.0,350.0,0.03333333333333333
27045,13404,1,1,1,240.0,240.0,240.0,0.03333333333333333
27045,13454,1,1,1,120.0,120.0,120.0,0.03333333333333333
27045,13503,1,1,1,168.0,168.0,168.0,0.03333333333333333
27045,13614,1,1,1,126.0,126.0,126.0,0.03333333333333333
27045,13807,1,1,1,560.0,560.0,560.0,0.03333333333333333
27045,14057,1,1,1,5200.0,5200.0,5200.0,0.03333333333333333
27045,14086,1,1,1,120.0,120.0,120.0,0.03333333333333333
27045,14221,1,1,1,120.0,120.0,120.0,0.03333333333333333
27045,14302,1,1,1,390.0,390.0,390.0,0.03333333333333333
27045,14432,1,1,1,1950.0,1950.0,1950.0,0.03333333333333333
27045,15072,1,1,1,1716.0,1716.0,1716.0,0.03333333333333333
27045,15239,1,1,1,3264.0,3264.0,3264.0,0.03333333333333333
27045,15278,1,1,1,168.0,168.0,168.0,0.03333333333333333
27045,15459,1,1,1,60.0,60.0,60.0,0.03333333333333333
27045,15548,1,1,1,98.0,98.0,98.0,0.03333333333333333
27045,15605,1,1,1,1040.0,1040.0,1040.0,0.03333333333333333
27045,16312,1,1,1,120.0,120.0,120.0,0.03333333333333333
27045,16617,1,1,1,120.0,120.0,120.0,0.03333333333333333
27045,17090,1,1,1,180.0,180.0,180.0,0.03333333333333333
27045,17215,1,1,1,126.0,126.0,126.0,0.03333333333333333
27045,17249,1,1,1,300.0,300.0,300.0,0.03333333333333333
27045,17350,1,1,1,168.0,168.0,168.0,0.03333333333333333
27045,17860,1,1,1,350.0,350.0,350.0,0.03333333333333333
27045,18225,1,1,1,680.0,680.0,680.0,0.03333333333333333
27045,18351,1,1,1,168.0,168.0,168.0,0.03333333333333333
27045,18846,1,1,1,120.0,120.0,120.0,0.03333333333333333
27045,18962,1,1,1,168.0,168.0,168.0,0.03333333333333333
27045,19178,1,1,1,1547.0,1547.0,1547.0,0.03333333333333333
27045,19346,2,2,1,279.0,390.0,168.0,0.06666666666666667
27045,19435,1,1,1,126.0,126.0,126.0,0.03333333333333333
27045,19450,1,1,1,120.0,120.0,120.0,0.03333333333333333
27045,19711,1,1,1,60.0,60.0,60.0,0.03333333333333333
27045,20077,1,1,1,1547.0,1547.0,1547.0,0.03333333333333333
27045,20289,1,1,1,168.0,168.0,168.0,0.03333333333333333
27045,20548,1,1,1,60.0,60.0,60.0,0.03333333333333333
27045,20549,1,1,1,540.0,540.0,540.0,0.03333333333333333
27045,20586,1,1,1,126.0,126.0,126.0,0.03333333333333333
27045,21090,1,1,1,120.0,120.0,120.0,0.03333333333333333
27045,21229,1,1,1,120.0,120.0,120.0,0.03333333333333333
27045,21279,1,1,1,1547.0,1547.0,1547.0,0.03333333333333333
27045,21542,1,1,1,240.0,240.0,240.0,0.03333333333333333
27045,21561,1,1,1,350.0,350.0,350.0,0.03333333333333333
27045,21601,1,1,1,126.0,126.0,126.0,0.03333333333333333
27045,21836,1,1,1,300.0,300.0,300.0,0.03333333333333333
27045,22101,1,1,1,504.0,504.0,504.0,0.03333333333333333
27045,22122,1,1,1,1100.0,1100.0,1100.0,0.03333333333333333
27045,22216,1,1,1,168.0,168.0,168.0,0.03333333333333333
27045,23003,1,1,1,1100.0,1100.0,1100.0,0.03333333333333333
27045,23321,2,1,2,60.0,60.0,60.0,0.06666666666666667
27045,23480,1,1,1,120.0,120.0,120.0,0.03333333333333333
27045,23707,1,1,1,1547.0,1547.0,1547.0,0.03333333333333333
27045,23920,1,1,1,300.0,300.0,300.0,0.03333333333333333
27045,23927,1,1,1,60.0,60.0,60.0,0.03333333333333333
27045,24064,2,2,1,123.0,126.0,120.0,0.06666666666666667
27045,24464,1,1,1,1547.0,1547.0,1547.0,0.03333333333333333
27045,25136,1,1,1,126.0,126.0,126.0,0.03333333333333333
27045,25174,1,1,1,60.0,60.0,60.0,0.03333333333333333
27045,25248,1,1,1,108.0,108.0,108.0,0.03333333333333333
27045,25534,1,1,1,126.0,126.0,126.0,0.03333333333333333
27045,25651,1,1,1,108.0,108.0,108.0,0.03333333333333333
27045,26585,1,1,1,126.0,126.0,126.0,0.03333333333333333
27045,27517,1,1,1,126.0,126.0,126.0,0.03333333333333333
27045,27591,3,1,3,120.0,120.0,120.0,0.1
27045,27701,1,1,1,540.0,540.0,540.0,0.03333333333333333
27045,27860,1,1,1,240.0,240.0,240.0,0.03333333333333333
27045,27929,1,1,1,126.0,126.0,126.0,0.03333333333333333
27045,28209,1,1,1,126.0,126.0,126.0,0.03333333333333333
27045,28287,1,1,1,1372.0,1372.0,1372.0,0.03333333333333333
27045,28712,1,1,1,126.0,126.0,126.0,0.03333333333333333
27045,28754,1,1,1,120.0,120.0,120.0,0.03333333333333333
27045,28909,2,1,2,108.0,108.0,108.0,0.06666666666666667
27045,29330,2,2,1,1782.0,3264.0,300.0,0.06666666666666667
27045,29378,1,1,1,1716.0,1716.0,1716.0,0.03333333333333333
27045,29482,2,1,2,60.0,60.0,60.0,0.06666666666666667
27045,29589,2,2,1,192.0,324.0,60.0,0.06666666666666667
27045,29689,1,1,1,450.0,450.0,450.0,0.03333333333333333
27045,29851,1,1,1,390.0,390.0,390.0,0.03333333333333333
27045,30022,1,1,1,126.0,126.0,126.0,0.03333333333333333
27045,30037,2,1,2,4830.0,4830.0,4830.0,0.06666666666666667
27045,30154,1,1,1,300.0,300.0,300.0,0.03333333333333333
27045,30162,2,1,2,5200.0,5200.0,5200.0,0.06666666666666667
27045,30236,1,1,1,120.0,120.0,120.0,0.03333333333333333
27045,30349,1,1,1,1040.0,1040.0,1040.0,0.03333333333333333
27045,31015,1,1,1,1716.0,1716.0,1716.0,0.03333333333333333
27045,31039,1,1,1,300.0,300.0,300.0,0.03333333333333333
27045,31081,1,1,1,1547.0,1547.0,1547.0,0.03333333333333333
27045,31294,1,1,1,350.0,350.0,350.0,0.03333333333333333
27045,31768,1,1,1,168.0,168.0,168.0,0.03333333333333333
27045,32142,1,1,1,126.0,126.0,126.0,0.03333333333333333
27045,32179,1,1,1,60.0,60.0,60.0,0.03333333333333333
27045,32411,1,1,1,60.0,60.0,60.0,0.03333333333333333
27045,32937,1,1,1,126.0,126.0,126.0,0.03333333333333333
27045,33062,1,1,1,120.0,120.0,120.0,0.03333333333333333
27045,33345,1,1,1,1547.0,1547.0,1547.0,0.03333333333333333
27045,33466,1,1,1,126.0,126.0,126.0,0.03333333333333333
27045,33620,1,1,1,240.0,240.0,240.0,0.03333333333333333
27045,33820,3,1,3,504.0,504.0,504.0,0.1
27045,33839,1,1,1,60.0,60.0,60.0,0.03333333333333333
27045,33851,1,1,1,126.0,126.0,126.0,0.03333333333333333
27045,34221,1,1,1,60.0,60.0,60.0,0.03333333333333333
27045,34638,1,1,1,60.0,60.0,60.0,0.03333333333333333
27045,34679,2,2,1,238.0,350.0,126.0,0.06666666666666667
27045,34770,1,1,1,315.0,315.0,315.0,0.03333333333333333
27045,34952,1,1,1,240.0,240.0,240.0,0.03333333333333333
27045,35045,1,1,1,490.0,490.0,490.0,0.03333333333333333
27045,35054,1,1,1,240.0,240.0,240.0,0.03333333333333333
27045,35401,1,1,1,350.0,350.0,350.0,0.03333333333333333
27045,35956,1,1,1,1045.0,1045.0,1045.0,0.03333333333333333
27045,36031,1,1,1,60.0,60.0,60.0,0.03333333333333333
27045,36072,1,1,1,126.0,126.0,126.0,0.03333333333333333
27045,36360,1,1,1,120.0,120.0,120.0,0.03333333333333333
27045,37079,1,1,1,504.0,504.0,504.0,0.03333333333333333
27045,37236,1,1,1,130.0,130.0,130.0,0.03333333333333333
27045,37419,1,1,1,168.0,168.0,168.0,0.03333333333333333
27045,37722,1,1,1,168.0,168.0,168.0,0.03333333333333333
27045,37806,2,1,2,120.0,120.0,120.0,0.06666666666666667
27045,37829,1,1,1,1045.0,1045.0,1045.0,0.03333333333333333
27045,37868,1,1,1,168.0,168.0,168.0,0.03333333333333333
27045,38135,1,1,1,120.0,120.0,120.0,0.03333333333333333
27045,38628,1,1,1,350.0,350.0,350.0,0.03333333333333333
27045,38703,1,1,1,108.0,108.0,108.0,0.03333333333333333
27045,38760,1,1,1,120.0,120.0,120.0,0.03333333333333333
27045,38926,2,1,2,168.0,168.0,168.0,0.06666666666666667
27045,39108,4,1,4,60.0,60.0,60.0,0.13333333333333333
27045,39116,1,1,1,350.0,350.0,350.0,0.03333333333333333
27045,39342,1,1,1,5200.0,5200.0,5200.0,0.03333333333333333
27045,39476,1,1,1,240.0,240.0,240.0,0.03333333333333333
27045,39553,2,1,2,1547.0,1547.0,1547.0,0.06666666666666667
27045,39703,1,1,1,1320.0,1320.0,1320.0,0.03333333333333333
27045,39753,1,1,1,240.0,240.0,240.0,0.03333333333333333
27045,40177,1,1,1,540.0,540.0,540.0,0.03333333333333333
27045,40481,5,1,5,945.0,945.0,945.0,0.16666666666666666
27045,40701,1,1,1,120.0,120.0,120.0,0.03333333333333333
27045,41080,1,1,1,126.0,126.0,126.0,0.03333333333333333
27045,41631,1,1,1,120.0,120.0,120.0,0.03333333333333333
27045,42214,1,1,1,60.0,60.0,60.0,0.03333333333333333
27045,42452,1,1,1,350.0,350.0,350.0,0.03333333333333333
27045,43711,1,1,1,1176.0,1176.0,1176.0,0.03333333333333333
27045,43748,2,1,2,680.0,680.0,680.0,0.06666666666666667
27045,43752,1,1,1,1080.0,1080.0,1080.0,0.03333333333333333
27045,44053,1,1,1,1100.0,1100.0,1100.0,0.03333333333333333
27045,44319,1,1,1,60.0,60.0,60.0,0.03333333333333333
27045,44436,1,1,1,1716.0,1716.0,1716.0,0.03333333333333333
27045,44906,1,1,1,168.0,168.0,168.0,0.03333333333333333
27045,45132,1,1,1,126.0,126.0,126.0,0.03333333333333333
27045,45325,1,1,1,126.0,126.0,126.0,0.03333333333333333
27045,45420,1,1,1,126.0,126.0,126.0,0.03333333333333333
27045,45870,1,1,1,126.0,126.0,126.0,0.03333333333333333
27045,46778,1,1,1,126.0,126.0,126.0,0.03333333333333333
27045,47862,1,1,1,126.0,126.0,126.0,0.03333333333333333
27045,48076,1,1,1,1092.0,1092.0,1092.0,0.03333333333333333
27045,48080,1,1,1,126.0,126.0,126.0,0.03333333333333333
27045,48461,1,1,1,168.0,168.0,168.0,0.03333333333333333
27045,48729,1,1,1,120.0,120.0,120.0,0.03333333333333333
27045,49230,1,1,1,120.0,120.0,120.0,0.03333333333333333
27045,49318,1,1,1,504.0,504.0,504.0,0.03333333333333333
27045,49727,3,1,3,1100.0,1100.0,1100.0,0.1
27045,49837,1,1,1,1716.0,1716.0,1716.0,0.03333333333333333
27045,50072,1,1,1,168.0,168.0,168.0,0.03333333333333333
27045,50074,1,1,1,126.0,126.0,126.0,0.03333333333333333
27045,50170,1,1,1,126.0,126.0,126.0,0.03333333333333333
27045,50305,1,1,1,1680.0,1680.0,1680.0,0.03333333333333333
27045,50426,1,1,1,60.0,60.0,60.0,0.03333333333333333
27045,51055,1,1,1,168.0,168.0,168.0,0.03333333333333333
27045,51242,3,1,3,120.0,120.0,120.0,0.1
27045,51363,1,1,1,1100.0,1100.0,1100.0,0.03333333333333333
27045,51451,1,1,1,350.0,350.0,350.0,0.03333333333333333
27045,52228,1,1,1,60.0,60.0,60.0,0.03333333333333333
27045,52729,1,1,1,240.0,240.0,240.0,0.03333333333333333
27045,53408,1,1,1,880.0,880.0,880.0,0.03333333333333333
27045,53573,2,2,1,213.0,300.0,126.0,0.06666666666666667
27045,53578,1,1,1,880.0,880.0,880.0,0.03333333333333333
27045,54110,1,1,1,168.0,168.0,168.0,0.03333333333333333
27045,54126,1,1,1,3696.0,3696.0,3696.0,0.03333333333333333
27045,54471,1,1,1,60.0,60.0,60.0,0.03333333333333333
27045,54759,1,1,1,126.0,126.0,126.0,0.03333333333333333
27045,54919,1,1,1,126.0,126.0,126.0,0.03333333333333333
27045,54964,1,1,1,126.0,126.0,126.0,0.03333333333333333
27045,55342,1,1,1,108.0,108.0,108.0,0.03333333333333333
27045,55408,1,1,1,6560.0,6560.0,6560.0,0.03333333333333333
27045,56046,1,1,1,120.0,120.0,120.0,0.03333333333333333
27045,56374,1,1,1,1320.0,1320.0,1320.0,0.03333333333333333
27045,56683,1,1,1,60.0,60.0,60.0,0.03333333333333333
27045,56724,1,1,1,350.0,350.0,350.0,0.03333333333333333
27045,57077,1,1,1,160.0,160.0,160.0,0.03333333333333333
27045,57454,1,1,1,490.0,490.0,490.0,0.03333333333333333
27045,57564,1,1,1,1100.0,1100.0,1100.0,0.03333333333333333
27045,57580,1,1,1,126.0,126.0,126.0,0.03333333333333333
27045,57650,1,1,1,120.0,120.0,120.0,0.03333333333333333
27045,57714,1,1,1,390.0,390.0,390.0,0.03333333333333333
27045,58078,1,1,1,350.0,350.0,350.0,0.03333333333333333
27045,58332,1,1,1,4830.0,4830.0,4830.0,0.03333333333333333
27045,58356,1,1,1,350.0,350.0,350.0,0.03333333333333333
27045,58477,1,1,1,1547.0,1547.0,1547.0,0.03333333333333333
27045,59345,1,1,1,6256.0,6256.0,6256.0,0.03333333333333333
27045,59421,1,1,1,1547.0,1547.0,1547.0,0.03333333333333333
27045,59442,2,1,2,300.0,300.0,300.0,0.06666666666666667
27045,60176,1,1,1,60.0,60.0,60.0,0.03333333333333333
27045,60419,1,1,1,126.0,126.0,126.0,0.03333333333333333
27045,60450,1,1,1,120.0,120.0,120.0,0.03333333333333333
27045,60482,1,1,1,6256.0,6256.0,6256.0,0.03333333333333333
27045,60685,1,1,1,300.0,300.0,300.0,0.03333333333333333
27045,61060,1,1,1,126.0,126.0,126.0,0.03333333333333333
27045,61084,1,1,1,300.0,300.0,300.0,0.03333333333333333
27045,61270,1,1,1,60.0,60.0,60.0,0.03333333333333333
27045,61277,1,1,1,504.0,504.0,504.0,0.03333333333333333
27045,61491,1,1,1,150.0,150.0,150.0,0.03333333333333333
27045,61866,1,1,1,1040.0,1040.0,1040.0,0.03333333333333333
27045,62011,1,1,1,126.0,126.0,126.0,0.03333333333333333
27045,62414,1,1,1,350.0,350.0,350.0,0.03333333333333333
27045,62639,1,1,1,240.0,240.0,240.0,0.03333333333333333
27045,62822,2,2,1,183.0,240.0,126.0,0.06666666666666667
27045,63010,1,1,1,216.0,216.0,216.0,0.03333333333333333
27045,63105,1,1,1,96.0,96.0,96.0,0.03333333333333333
27045,63131,1,1,1,120.0,120.0,120.0,0.03333333333333333
27045,63348,1,1,1,126.0,126.0,126.0,0.03333333333333333
27045,63648,1,1,1,168.0,168.0,168.0,0.03333333333333333
27045,64424,4,1,4,168.0,168.0,168.0,0.13333333333333333
27045,64498,1,1,1,300.0,300.0,300.0,0.03333333333333333
27045,65299,2,1,2,1320.0,1320.0,1320.0,0.06666666666666667
27045,65348,1,1,1,1372.0,1372.0,1372.0,0.03333333333333333
27045,65584,1,1,1,1045.0,1045.0,1045.0,0.03333333333333333
27045,65633,1,1,1,108.0,108.0,108.0,0.03333333333333333
27045,65652,1,1,1,60.0,60.0,60.0,0.03333333333333333
27045,65723,1,1,1,300.0,300.0,300.0,0.03333333333333333
27045,65805,1,1,1,324.0,324.0,324.0,0.03333333333333333
27045,66941,1,1,1,120.0,120.0,120.0,0.03333333333333333
27045,67140,6,1,6,168.0,168.0,168.0,0.2
27045,67738,1,1,1,168.0,168.0,168.0,0.03333333333333333
27045,68068,1,1,1,120.0,120.0,120.0,0.03333333333333333
27045,68131,1,1,1,168.0,168.0,168.0,0.03333333333333333
27045,68157,2,1,2,1045.0,1045.0,1045.0,0.06666666666666667
27045,68739,2,1,2,126.0,126.0,126.0,0.06666666666666667
27045,68882,1,1,1,120.0,120.0,120.0,0.03333333333333333
27045,70184,1,1,1,1547.0,1547.0,1547.0,0.03333333333333333
27045,70463,1,1,1,330.0,330.0,330.0,0.03333333333333333
27045,70509,1,1,1,1716.0,1716.0,1716.0,0.03333333333333333
27045,70518,2,2,1,181.5,255.0,108.0,0.06666666666666667
27045,70737,1,1,1,126.0,126.0,126.0,0.03333333333333333
27045,70803,1,1,1,126.0,126.0,126.0,0.03333333333333333
27045,72026,1,1,1,120.0,120.0,120.0,0.03333333333333333
27045,72075,1,1,1,120.0,120.0,120.0,0.03333333333333333
27045,72313,3,1,3,120.0,120.0,120.0,0.1
27045,72410,2,2,1,136.5,168.0,105.0,0.06666666666666667
27045,72639,1,1,1,540.0,540.0,540.0,0.03333333333333333
27045,73078,1,1,1,126.0,126.0,126.0,0.03333333333333333
27045,73129,1,1,1,5200.0,5200.0,5200.0,0.03333333333333333
27045,73571,1,1,1,108.0,108.0,108.0,0.03333333333333333
27045,74063,4,1,4,1638.0,1638.0,1638.0,0.13333333333333333
27045,74529,1,1,1,126.0,126.0,126.0,0.03333333333333333
27045,74850,1,1,1,1372.0,1372.0,1372.0,0.03333333333333333
27045,75014,1,1,1,126.0,126.0,126.0,0.03333333333333333
27045,75126,1,1,1,1040.0,1040.0,1040.0,0.03333333333333333
27045,75241,1,1,1,396.0,396.0,396.0,0.03333333333333333
27045,75262,1,1,1,150.0,150.0,150.0,0.03333333333333333
27045,75404,1,1,1,300.0,300.0,300.0,0.03333333333333333
27045,75447,1,1,1,126.0,126.0,126.0,0.03333333333333333
27045,75681,1,1,1,540.0,540.0,540.0,0.03333333333333333
27045,75845,1,1,1,126.0,126.0,126.0,0.03333333333333333
27045,76001,1,1,1,120.0,120.0,120.0,0.03333333333333333
27045,76034,1,1,1,300.0,300.0,300.0,0.03333333333333333
27045,77217,1,1,1,238.0,238.0,238.0,0.03333333333333333
27045,77272,3,1,3,240.0,240.0,240.0,0.1
27045,77843,2,2,1,833.5,1547.0,120.0,0.06666666666666667
27045,78357,1,1,1,120.0,120.0,120.0,0.03333333333333333
27045,78672,1,1,1,350.0,350.0,350.0,0.03333333333333333
27045,78850,1,1,1,120.0,120.0,120.0,0.03333333333333333
27045,78957,2,1,2,1638.0,1638.0,1638.0,0.06666666666666667
27045,79021,1,1,1,120.0,120.0,120.0,0.03333333333333333
27045,79240,2,1,2,324.0,324.0,324.0,0.06666666666666667
27045,79423,1,1,1,1638.0,1638.0,1638.0,0.03333333333333333
27045,80161,1,1,1,60.0,60.0,60.0,0.03333333333333333
27045,80223,1,1,1,300.0,300.0,300.0,0.03333333333333333
27045,80448,1,1,1,168.0,168.0,168.0,0.03333333333333333
27045,80449,3,1,3,126.0,126.0,126.0,0.1
27045,80454,1,1,1,168.0,168.0,168.0,0.03333333333333333
27045,81230,1,1,1,126.0,126.0,126.0,0.03333333333333333
27045,81646,1,1,1,390.0,390.0,390.0,0.03333333333333333
27045,82510,1,1,1,350.0,350.0,350.0,0.03333333333333333
27045,83424,1,1,1,350.0,350.0,350.0,0.03333333333333333
27045,84746,1,1,1,120.0,120.0,120.0,0.03333333333333333
27045,84776,1,1,1,168.0,168.0,168.0,0.03333333333333333
27045,85006,1,1,1,168.0,168.0,168.0,0.03333333333333333
27045,85548,1,1,1,350.0,350.0,350.0,0.03333333333333333
27045,87421,1,1,1,60.0,60.0,60.0,0.03333333333333333
27045,88521,1,1,1,60.0,60.0,60.0,0.03333333333333333
27045,88566,1,1,1,126.0,126.0,126.0,0.03333333333333333
27045,91108,1,1,1,126.0,126.0,126.0,0.03333333333333333
27045,91118,1,1,1,120.0,120.0,120.0,0.03333333333333333
27045,91334,1,1,1,504.0,504.0,504.0,0.03333333333333333
27045,91340,1,1,1,120.0,120.0,120.0,0.03333333333333333
27045,91772,1,1,1,168.0,168.0,168.0,0.03333333333333333
27045,92163,1,1,1,1716.0,1716.0,1716.0,0.03333333333333333
27045,92705,2,2,1,613.0,1100.0,126.0,0.06666666666666667
27045,92831,1,1,1,60.0,60.0,60.0,0.03333333333333333
27045,93005,1,1,1,126.0,126.0,126.0,0.03333333333333333
27045,93435,1,1,1,126.0,126.0,126.0,0.03333333333333333
27045,93779,1,1,1,126.0,126.0,126.0,0.03333333333333333
27045,93933,1,1,1,324.0,324.0,324.0,0.03333333333333333
27045,94146,2,2,1,393.0,660.0,126.0,0.06666666666666667
27045,94553,1,1,1,168.0,168.0,168.0,0.03333333333333333
27045,94610,1,1,1,324.0,324.0,324.0,0.03333333333333333
